Dataset_ID,ObservedBy_Person_ID,Partner_Group,Site_ID,Site_Name,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Plant_Nickname,Patch,Phenophase_ID,Phenophase_Category,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No,NumYs_in_Series,NumDays_in_Series,Observed_Status_Conflict_Flag
'-9999','19780',Huyck Preserve,18132,Huyck Preserve Falls Trail,42.515305,-74.140076,417,NY,79,Fagus,grandifolia,American beech,Plantae,72338,American beech-3,498,Leaves,Colored leaves,2014,9,23,266,2456924,5,2014,10,2,275,2456933,-9999,3,1,-9999
'-9999','19780',Huyck Preserve,18132,Huyck Preserve Falls Trail,42.515305,-74.140076,417,NY,97,Betula,alleghaniensis,yellow birch,Plantae,72344,Yellow birch-1,483,Leaves,Leaves,2014,7,1,182,2456840,-9999,2014,10,2,275,2456933,-9999,11,0,-9999
'-9999','19780',Huyck Preserve,18132,Huyck Preserve Falls Trail,42.515305,-74.140076,417,NY,97,Betula,alleghaniensis,yellow birch,Plantae,72344,Yellow birch-1,498,Leaves,Colored leaves,2014,7,30,211,2456869,29,2014,7,30,211,2456869,47,1,1,-9999
'-9999','19780',Huyck Preserve,18132,Huyck Preserve Falls Trail,42.515305,-74.140076,417,NY,97,Betula,alleghaniensis,yellow birch,Plantae,72344,Yellow birch-1,498,Leaves,Colored leaves,2014,9,18,261,2456919,3,2014,10,2,275,2456933,-9999,3,1,-9999
'-9999','15155',Hurricane Island,18153,Ice Pond,44.034534,-68.889412,23,ME,62,Alnus,incana,gray alder,Plantae,71307,speckled alder,371,Leaves,Breaking leaf buds,2014,6,10,161,2456819,-9999,2014,6,23,174,2456832,-9999,3,0,-9999
'-9999','15155',Hurricane Island,18153,Ice Pond,44.034534,-68.889412,23,ME,62,Alnus,incana,gray alder,Plantae,71307,speckled alder,467,Leaves,Increasing leaf size,2014,6,10,161,2456819,-9999,2014,6,23,174,2456832,-9999,3,0,-9999
'-9999','15155',Hurricane Island,18153,Ice Pond,44.034534,-68.889412,23,ME,62,Alnus,incana,gray alder,Plantae,71307,speckled alder,483,Leaves,Leaves,2014,6,10,161,2456819,-9999,2014,6,23,174,2456832,-9999,3,0,-9999
'-9999','18995',-9999,18236,Sycamore to Birchview,42.084774,-71.041908,38,MA,61,Acer,saccharum,sugar maple,Plantae,71797,Sugar Daddy,471,Leaves,Falling leaves,2014,10,12,285,2456943,5,2014,10,25,298,2456956,7,3,0,-9999
'-9999','18995',-9999,18236,Sycamore to Birchview,42.084774,-71.041908,38,MA,61,Acer,saccharum,sugar maple,Plantae,71798,Sugar Baby,471,Leaves,Falling leaves,2014,7,25,206,2456864,20,2014,7,25,206,2456864,3,1,1,-9999
'-9999','18995',-9999,18236,Sycamore to Birchview,42.084774,-71.041908,38,MA,61,Acer,saccharum,sugar maple,Plantae,71798,Sugar Baby,471,Leaves,Falling leaves,2014,10,12,285,2456943,5,2014,10,25,298,2456956,7,3,1,-9999
'-9999','18995',-9999,18236,Sycamore to Birchview,42.084774,-71.041908,38,MA,61,Acer,saccharum,sugar maple,Plantae,71797,Sugar Daddy,483,Leaves,Leaves,2014,5,24,144,2456802,-9999,2014,10,25,298,2456956,7,20,0,-9999
'-9999','18995',-9999,18236,Sycamore to Birchview,42.084774,-71.041908,38,MA,61,Acer,saccharum,sugar maple,Plantae,71798,Sugar Baby,483,Leaves,Leaves,2014,5,24,144,2456802,-9999,2014,10,25,298,2456956,7,20,0,-9999
'-9999','18995',-9999,18236,Sycamore to Birchview,42.084774,-71.041908,38,MA,61,Acer,saccharum,sugar maple,Plantae,71797,Sugar Daddy,498,Leaves,Colored leaves,2014,10,12,285,2456943,5,2014,10,25,298,2456956,7,3,0,-9999
'-9999','18995',-9999,18236,Sycamore to Birchview,42.084774,-71.041908,38,MA,61,Acer,saccharum,sugar maple,Plantae,71798,Sugar Baby,498,Leaves,Colored leaves,2014,7,25,206,2456864,20,2014,7,25,206,2456864,3,1,1,-9999
'-9999','18995',-9999,18236,Sycamore to Birchview,42.084774,-71.041908,38,MA,61,Acer,saccharum,sugar maple,Plantae,71798,Sugar Baby,498,Leaves,Colored leaves,2014,8,5,217,2456875,2,2014,8,20,232,2456890,3,3,1,-9999
'-9999','18995',-9999,18236,Sycamore to Birchview,42.084774,-71.041908,38,MA,61,Acer,saccharum,sugar maple,Plantae,71798,Sugar Baby,498,Leaves,Colored leaves,2014,10,7,280,2456938,10,2014,10,25,298,2456956,7,4,1,-9999
'-9999','20322',Appalachian Mountain Club,18304,Great Gulf Wilderness (GG1),44.311699,-71.223984,417,NH,95,Viburnum,lantanoides,hobblebush,Plantae,72273,Hobblebush-1 (HB),483,Leaves,Leaves,2014,6,22,173,2456831,-9999,2014,7,22,203,2456861,-9999,3,0,-9999
'-9999','20322',Appalachian Mountain Club,18304,Great Gulf Wilderness (GG1),44.311699,-71.223984,417,NH,95,Viburnum,lantanoides,hobblebush,Plantae,72273,Hobblebush-1 (HB),498,Leaves,Colored leaves,2014,7,22,203,2456861,16,2014,7,22,203,2456861,-9999,1,0,-9999
'-9999','20322',Appalachian Mountain Club,18305,Great Gulf Wilderness (GG2),44.302448,-71.246567,555,NH,95,Viburnum,lantanoides,hobblebush,Plantae,72278,Hobblebush-1 (HB),483,Leaves,Leaves,2014,6,22,173,2456831,-9999,2014,7,22,203,2456861,-9999,3,0,-9999
'-9999','20998',-9999,18347,home,43.346775,-70.557152,10,ME,95,Viburnum,lantanoides,hobblebush,Plantae,110591,hobblebush-2,471,Leaves,Falling leaves,2014,10,31,304,2456962,-9999,2014,10,31,304,2456962,-9999,1,0,-9999
'-9999','20322',Appalachian Mountain Club,18353,Cascade Brook Trail (LONEAT1),44.112068,-71.68367,443,NH,95,Viburnum,lantanoides,hobblebush,Plantae,72403,Hobblebush-1 (HB),483,Leaves,Leaves,2014,6,27,178,2456836,-9999,2014,6,27,178,2456836,-9999,1,0,-9999
'-9999','20322',Appalachian Mountain Club,18354,Cascade Brook Trail (LONEAT2),44.125633,-71.695618,636,NH,95,Viburnum,lantanoides,hobblebush,Plantae,72416,Hobblebush-1 (HB),483,Leaves,Leaves,2014,6,27,178,2456836,-9999,2014,6,27,178,2456836,-9999,1,0,-9999
'-9999','20322',Appalachian Mountain Club,18355,Cascade Brook Trail (LONEAT3),44.128616,-71.703484,699,NH,95,Viburnum,lantanoides,hobblebush,Plantae,72417,Hobblebush-1 (HB),483,Leaves,Leaves,2014,6,27,178,2456836,-9999,2014,6,27,178,2456836,-9999,1,0,-9999
'-9999','21184',Appalachian Trail Conservancy,18483,Lime Kiln Rd (MA),42.14682,-73.378174,226,MA,61,Acer,saccharum,sugar maple,Plantae,72970,sugar maple-72,471,Leaves,Falling leaves,2014,10,1,274,2456932,10,2014,10,24,297,2456955,8,4,0,-9999
'-9999','21184',Appalachian Trail Conservancy,18483,Lime Kiln Rd (MA),42.14682,-73.378174,226,MA,61,Acer,saccharum,sugar maple,Plantae,72971,sugar maple-71,471,Leaves,Falling leaves,2014,10,1,274,2456932,10,2014,10,24,297,2456955,8,4,0,-9999
'-9999','21184',Appalachian Trail Conservancy,18483,Lime Kiln Rd (MA),42.14682,-73.378174,226,MA,61,Acer,saccharum,sugar maple,Plantae,72970,sugar maple-72,483,Leaves,Leaves,2014,8,22,234,2456892,120,2014,10,24,297,2456955,8,8,0,-9999
'-9999','21184',Appalachian Trail Conservancy,18483,Lime Kiln Rd (MA),42.14682,-73.378174,226,MA,61,Acer,saccharum,sugar maple,Plantae,72971,sugar maple-71,483,Leaves,Leaves,2014,8,22,234,2456892,120,2014,10,24,297,2456955,8,8,0,-9999
'-9999','21184',Appalachian Trail Conservancy,18483,Lime Kiln Rd (MA),42.14682,-73.378174,226,MA,61,Acer,saccharum,sugar maple,Plantae,72970,sugar maple-72,498,Leaves,Colored leaves,2014,10,1,274,2456932,10,2014,10,24,297,2456955,8,4,0,-9999
'-9999','21184',Appalachian Trail Conservancy,18483,Lime Kiln Rd (MA),42.14682,-73.378174,226,MA,61,Acer,saccharum,sugar maple,Plantae,72971,sugar maple-71,498,Leaves,Colored leaves,2014,10,1,274,2456932,10,2014,10,24,297,2456955,8,4,0,-9999
'10','19142',New York Botanical Garden Living Collections,18524,Azalea Garden I,40.860325,-73.878471,26,NY,79,Fagus,grandifolia,American beech,Plantae,73248,F.gra 33787*G,483,Leaves,Leaves,2014,8,29,241,2456899,-9999,2014,8,29,241,2456899,-9999,1,0,-9999
'10','19142',New York Botanical Garden Living Collections,18526,Cherry Valley,40.860954,-73.874176,26,NY,99,Betula,papyrifera,paper birch,Plantae,73267,B.pap 78990*F,483,Leaves,Leaves,2014,5,26,146,2456804,-9999,2014,5,26,146,2456804,-9999,1,0,-9999
'10','18926',New York Botanical Garden Living Collections,18536,Garden Way and Museum Lawn,40.866119,-73.879341,25,NY,99,Betula,papyrifera,paper birch,Plantae,73381,B.pap'R 794/2009*A,371,Leaves,Breaking leaf buds,2014,5,2,122,2456780,-9999,2014,6,4,155,2456813,7,7,0,-9999
'10','18926',New York Botanical Garden Living Collections,18536,Garden Way and Museum Lawn,40.866119,-73.879341,25,NY,99,Betula,papyrifera,paper birch,Plantae,73381,B.pap'R 794/2009*A,483,Leaves,Leaves,2014,5,2,122,2456780,-9999,2014,7,31,212,2456870,-9999,17,0,-9999
'-9999','21529',Bates College,18618,Bates College,44.106754,-70.204201,77,ME,61,Acer,saccharum,sugar maple,Plantae,74690,sugar maple-Carnegie N #262,471,Leaves,Falling leaves,2014,9,23,266,2456924,-9999,2014,11,3,307,2456965,2,16,0,-9999
'-9999','21529',Bates College,18618,Bates College,44.106754,-70.204201,77,ME,61,Acer,saccharum,sugar maple,Plantae,74737,sugar maple-Den Lib corner,471,Leaves,Falling leaves,2014,9,23,266,2456924,-9999,2014,11,5,309,2456967,5,17,0,-9999
'-9999','21529',Bates College,18618,Bates College,44.106754,-70.204201,77,ME,61,Acer,saccharum,sugar maple,Plantae,74690,sugar maple-Carnegie N #262,483,Leaves,Leaves,2014,9,23,266,2456924,-9999,2014,10,31,304,2456962,3,15,0,-9999
'-9999','21529',Bates College,18618,Bates College,44.106754,-70.204201,77,ME,61,Acer,saccharum,sugar maple,Plantae,74737,sugar maple-Den Lib corner,483,Leaves,Leaves,2014,9,23,266,2456924,-9999,2014,11,5,309,2456967,5,17,0,-9999
'-9999','21529',Bates College,18618,Bates College,44.106754,-70.204201,77,ME,61,Acer,saccharum,sugar maple,Plantae,74690,sugar maple-Carnegie N #262,498,Leaves,Colored leaves,2014,9,23,266,2456924,-9999,2014,10,31,304,2456962,3,15,0,-9999
'-9999','21529',Bates College,18618,Bates College,44.106754,-70.204201,77,ME,61,Acer,saccharum,sugar maple,Plantae,74737,sugar maple-Den Lib corner,498,Leaves,Colored leaves,2014,9,23,266,2456924,-9999,2014,11,5,309,2456967,5,17,0,-9999
'-9999','21529',Bates College,18618,Bates College,44.106754,-70.204201,77,ME,93,Tilia,americana,American basswood,Plantae,74738,Basswood-Carn N driveway,471,Leaves,Falling leaves,2014,9,29,272,2456930,3,2014,11,10,314,2456972,-9999,15,0,-9999
'-9999','21529',Bates College,18618,Bates College,44.106754,-70.204201,77,ME,93,Tilia,americana,American basswood,Plantae,74738,Basswood-Carn N driveway,483,Leaves,Leaves,2014,9,23,266,2456924,-9999,2014,11,10,314,2456972,-9999,18,0,-9999
'-9999','21529',Bates College,18618,Bates College,44.106754,-70.204201,77,ME,93,Tilia,americana,American basswood,Plantae,74738,Basswood-Carn N driveway,498,Leaves,Colored leaves,2014,9,29,272,2456930,3,2014,11,10,314,2456972,-9999,15,0,-9999
'-9999','21926',-9999,18792,brandeis university,42.366283,-71.258736,52,MA,61,Acer,saccharum,sugar maple,Plantae,74593,sugar maple-1,471,Leaves,Falling leaves,2014,10,22,295,2456953,-9999,2014,11,8,312,2456970,-9999,3,0,-9999
'-9999','21926',-9999,18792,brandeis university,42.366283,-71.258736,52,MA,61,Acer,saccharum,sugar maple,Plantae,76620,sugar maple-2,471,Leaves,Falling leaves,2014,10,22,295,2456953,-9999,2014,11,8,312,2456970,-9999,3,0,-9999
'-9999','21926',-9999,18792,brandeis university,42.366283,-71.258736,52,MA,61,Acer,saccharum,sugar maple,Plantae,76621,sugar maple-3,471,Leaves,Falling leaves,2014,10,22,295,2456953,-9999,2014,11,8,312,2456970,-9999,3,0,-9999
'-9999','21926',-9999,18792,brandeis university,42.366283,-71.258736,52,MA,61,Acer,saccharum,sugar maple,Plantae,74593,sugar maple-1,498,Leaves,Colored leaves,2014,10,22,295,2456953,-9999,2014,11,8,312,2456970,-9999,3,0,-9999
'-9999','21926',-9999,18792,brandeis university,42.366283,-71.258736,52,MA,61,Acer,saccharum,sugar maple,Plantae,76620,sugar maple-2,498,Leaves,Colored leaves,2014,10,22,295,2456953,-9999,2014,11,8,312,2456970,-9999,3,0,-9999
'-9999','21926',-9999,18792,brandeis university,42.366283,-71.258736,52,MA,61,Acer,saccharum,sugar maple,Plantae,76621,sugar maple-3,498,Leaves,Colored leaves,2014,10,22,295,2456953,-9999,2014,11,8,312,2456970,-9999,3,0,-9999
'-9999','22001',-9999,18819,Hartwig Backyard,40.300999,-75.06086,92,PA,60,Acer,pensylvanicum,striped maple,Plantae,74816,striped maple-1,471,Leaves,Falling leaves,2014,9,24,267,2456925,-9999,2014,10,8,281,2456939,-9999,3,0,-9999
'-9999','22001',-9999,18819,Hartwig Backyard,40.300999,-75.06086,92,PA,60,Acer,pensylvanicum,striped maple,Plantae,74816,striped maple-1,483,Leaves,Leaves,2014,9,24,267,2456925,-9999,2014,10,8,281,2456939,-9999,3,0,-9999
'-9999','22001',-9999,18819,Hartwig Backyard,40.300999,-75.06086,92,PA,60,Acer,pensylvanicum,striped maple,Plantae,74816,striped maple-1,498,Leaves,Colored leaves,2014,9,24,267,2456925,-9999,2014,10,8,281,2456939,-9999,3,0,-9999
'-9999','22001',-9999,18819,Hartwig Backyard,40.300999,-75.06086,92,PA,1189,Prunus,pensylvanica,pin cherry,Plantae,74811,pin cherry-1,471,Leaves,Falling leaves,2014,9,24,267,2456925,-9999,2014,10,8,281,2456939,-9999,3,0,-9999
'-9999','22001',-9999,18819,Hartwig Backyard,40.300999,-75.06086,92,PA,1189,Prunus,pensylvanica,pin cherry,Plantae,74811,pin cherry-1,483,Leaves,Leaves,2014,9,24,267,2456925,-9999,2014,10,8,281,2456939,-9999,3,0,-9999
'-9999','22001',-9999,18819,Hartwig Backyard,40.300999,-75.06086,92,PA,1189,Prunus,pensylvanica,pin cherry,Plantae,74811,pin cherry-1,498,Leaves,Colored leaves,2014,9,24,267,2456925,-9999,2014,10,8,281,2456939,-9999,3,0,-9999
'3','22048',-9999,18843,tree home,44.425446,-69.122643,75,ME,79,Fagus,grandifolia,American beech,Plantae,74855,American beech-1,471,Leaves,Falling leaves,2014,9,30,273,2456931,5,2014,10,15,288,2456946,-9999,4,0,-9999
'3','22048',-9999,18843,tree home,44.425446,-69.122643,75,ME,79,Fagus,grandifolia,American beech,Plantae,74855,American beech-1,483,Leaves,Leaves,2014,9,25,268,2456926,-9999,2014,10,15,288,2456946,-9999,5,0,-9999
'3','22048',-9999,18843,tree home,44.425446,-69.122643,75,ME,79,Fagus,grandifolia,American beech,Plantae,74855,American beech-1,498,Leaves,Colored leaves,2014,9,25,268,2456926,-9999,2014,10,15,288,2456946,-9999,5,0,-9999
'-9999','22198',-9999,18925,Mohonk Preserve,41.74614,-74.121712,92,NY,61,Acer,saccharum,sugar maple,Plantae,75528,sugar maple-1,471,Leaves,Falling leaves,2014,9,30,273,2456931,-9999,2014,9,30,273,2456931,-9999,1,0,-9999
'-9999','22198',-9999,18925,Mohonk Preserve,41.74614,-74.121712,92,NY,61,Acer,saccharum,sugar maple,Plantae,75529,sugar maple-2,471,Leaves,Falling leaves,2014,9,20,263,2456921,-9999,2014,9,20,263,2456921,-9999,1,0,-9999
'-9999','22198',-9999,18925,Mohonk Preserve,41.74614,-74.121712,92,NY,61,Acer,saccharum,sugar maple,Plantae,75528,sugar maple-1,483,Leaves,Leaves,2014,9,20,263,2456921,-9999,2014,9,30,273,2456931,-9999,2,0,-9999
'-9999','22198',-9999,18925,Mohonk Preserve,41.74614,-74.121712,92,NY,61,Acer,saccharum,sugar maple,Plantae,75529,sugar maple-2,483,Leaves,Leaves,2014,9,20,263,2456921,-9999,2014,9,20,263,2456921,-9999,1,0,-9999
'-9999','22198',-9999,18925,Mohonk Preserve,41.74614,-74.121712,92,NY,61,Acer,saccharum,sugar maple,Plantae,75528,sugar maple-1,498,Leaves,Colored leaves,2014,9,20,263,2456921,-9999,2014,9,30,273,2456931,-9999,2,0,-9999
'-9999','22198',-9999,18925,Mohonk Preserve,41.74614,-74.121712,92,NY,61,Acer,saccharum,sugar maple,Plantae,75529,sugar maple-2,498,Leaves,Colored leaves,2014,9,20,263,2456921,-9999,2014,9,20,263,2456921,-9999,1,0,-9999
'-9999','22207',-9999,18931,Tree Observation,43.118683,-72.442947,98,VT,61,Acer,saccharum,sugar maple,Plantae,75565,sugar maple-1,483,Leaves,Leaves,2014,10,6,279,2456937,-9999,2014,10,6,279,2456937,-9999,1,0,-9999
'-9999','22207',-9999,18931,Tree Observation,43.118683,-72.442947,98,VT,61,Acer,saccharum,sugar maple,Plantae,75565,sugar maple-1,498,Leaves,Colored leaves,2014,10,6,279,2456937,-9999,2014,10,6,279,2456937,-9999,1,0,-9999
'-9999','21826',Brandeis University,18943,Sugar Maple: 1 - 7,42.365437,-71.258598,45,MA,61,Acer,saccharum,sugar maple,Plantae,75759,sugar maple-8-SAPO,471,Leaves,Falling leaves,2014,10,17,290,2456948,-9999,2014,10,28,301,2456959,-9999,6,0,-9999
'-9999','21826',Brandeis University,18943,Sugar Maple: 1 - 7,42.365437,-71.258598,45,MA,61,Acer,saccharum,sugar maple,Plantae,75760,sugar maple-9-SAPO,471,Leaves,Falling leaves,2014,10,7,280,2456938,-9999,2014,10,25,298,2456956,-9999,8,0,-9999
'-9999','21826',Brandeis University,18943,Sugar Maple: 1 - 7,42.365437,-71.258598,45,MA,61,Acer,saccharum,sugar maple,Plantae,75761,sugar maple-10-SAPO,471,Leaves,Falling leaves,2014,10,7,280,2456938,-9999,2014,10,25,298,2456956,-9999,8,0,-9999
'-9999','21996',Brandeis University,18943,Sugar Maple: 1 - 7,42.365437,-71.258598,45,MA,61,Acer,saccharum,sugar maple,Plantae,76917,sugar maple-11-Ledi,471,Leaves,Falling leaves,2014,9,23,266,2456924,-9999,2014,10,23,296,2456954,-9999,14,0,-9999
'-9999','21996',Brandeis University,18943,Sugar Maple: 1 - 7,42.365437,-71.258598,45,MA,61,Acer,saccharum,sugar maple,Plantae,76918,sugar maple-12-ledi,471,Leaves,Falling leaves,2014,9,24,267,2456925,-9999,2014,10,23,296,2456954,-9999,13,0,-9999
'-9999','21996',Brandeis University,18943,Sugar Maple: 1 - 7,42.365437,-71.258598,45,MA,61,Acer,saccharum,sugar maple,Plantae,76919,sugar maple-13-ledi,471,Leaves,Falling leaves,2014,9,23,266,2456924,-9999,2014,10,20,293,2456951,-9999,13,0,-9999
'-9999','21826',Brandeis University,18943,Sugar Maple: 1 - 7,42.365437,-71.258598,45,MA,61,Acer,saccharum,sugar maple,Plantae,75759,sugar maple-8-SAPO,483,Leaves,Leaves,2014,9,22,265,2456923,-9999,2014,10,28,301,2456959,-9999,15,0,-9999
'-9999','21826',Brandeis University,18943,Sugar Maple: 1 - 7,42.365437,-71.258598,45,MA,61,Acer,saccharum,sugar maple,Plantae,75760,sugar maple-9-SAPO,483,Leaves,Leaves,2014,9,22,265,2456923,-9999,2014,10,25,298,2456956,-9999,14,0,-9999
'-9999','21826',Brandeis University,18943,Sugar Maple: 1 - 7,42.365437,-71.258598,45,MA,61,Acer,saccharum,sugar maple,Plantae,75761,sugar maple-10-SAPO,483,Leaves,Leaves,2014,9,22,265,2456923,-9999,2014,10,21,294,2456952,3,12,0,-9999
'-9999','21996',Brandeis University,18943,Sugar Maple: 1 - 7,42.365437,-71.258598,45,MA,61,Acer,saccharum,sugar maple,Plantae,76917,sugar maple-11-Ledi,483,Leaves,Leaves,2014,9,17,260,2456918,-9999,2014,10,24,297,2456955,5,18,0,-9999
'-9999','21996',Brandeis University,18943,Sugar Maple: 1 - 7,42.365437,-71.258598,45,MA,61,Acer,saccharum,sugar maple,Plantae,76918,sugar maple-12-ledi,483,Leaves,Leaves,2014,9,17,260,2456918,-9999,2014,10,23,296,2456954,1,17,0,-9999
'-9999','21996',Brandeis University,18943,Sugar Maple: 1 - 7,42.365437,-71.258598,45,MA,61,Acer,saccharum,sugar maple,Plantae,76919,sugar maple-13-ledi,483,Leaves,Leaves,2014,9,17,260,2456918,-9999,2014,10,20,293,2456951,3,16,0,-9999
'-9999','21826',Brandeis University,18943,Sugar Maple: 1 - 7,42.365437,-71.258598,45,MA,61,Acer,saccharum,sugar maple,Plantae,75759,sugar maple-8-SAPO,498,Leaves,Colored leaves,2014,9,29,272,2456930,-9999,2014,10,28,301,2456959,-9999,12,0,-9999
'-9999','21826',Brandeis University,18943,Sugar Maple: 1 - 7,42.365437,-71.258598,45,MA,61,Acer,saccharum,sugar maple,Plantae,75760,sugar maple-9-SAPO,498,Leaves,Colored leaves,2014,9,22,265,2456923,-9999,2014,10,25,298,2456956,-9999,14,0,-9999
'-9999','21826',Brandeis University,18943,Sugar Maple: 1 - 7,42.365437,-71.258598,45,MA,61,Acer,saccharum,sugar maple,Plantae,75761,sugar maple-10-SAPO,498,Leaves,Colored leaves,2014,9,22,265,2456923,-9999,2014,10,21,294,2456952,-9999,12,0,-9999
'-9999','21996',Brandeis University,18943,Sugar Maple: 1 - 7,42.365437,-71.258598,45,MA,61,Acer,saccharum,sugar maple,Plantae,76917,sugar maple-11-Ledi,498,Leaves,Colored leaves,2014,9,17,260,2456918,-9999,2014,10,24,297,2456955,-9999,18,0,-9999
'-9999','21996',Brandeis University,18943,Sugar Maple: 1 - 7,42.365437,-71.258598,45,MA,61,Acer,saccharum,sugar maple,Plantae,76918,sugar maple-12-ledi,498,Leaves,Colored leaves,2014,9,17,260,2456918,-9999,2014,10,23,296,2456954,-9999,17,0,-9999
'-9999','21996',Brandeis University,18943,Sugar Maple: 1 - 7,42.365437,-71.258598,45,MA,61,Acer,saccharum,sugar maple,Plantae,76919,sugar maple-13-ledi,498,Leaves,Colored leaves,2014,9,17,260,2456918,-9999,2014,10,20,293,2456951,-9999,16,0,-9999
'-9999','21910',Brandeis University,18945,Paper Birch: 1 - 12,42.365437,-71.258598,45,MA,99,Betula,papyrifera,paper birch,Plantae,74753,paper birch-1-SALE,471,Leaves,Falling leaves,2014,9,23,266,2456924,-9999,2014,11,4,308,2456966,-9999,14,0,-9999
'-9999','21910',Brandeis University,18945,Paper Birch: 1 - 12,42.365437,-71.258598,45,MA,99,Betula,papyrifera,paper birch,Plantae,74754,paper birch-2-SALE,471,Leaves,Falling leaves,2014,9,23,266,2456924,-9999,2014,11,4,308,2456966,-9999,14,0,-9999
'-9999','21910',Brandeis University,18945,Paper Birch: 1 - 12,42.365437,-71.258598,45,MA,99,Betula,papyrifera,paper birch,Plantae,74755,paper birch-3-SALE,471,Leaves,Falling leaves,2014,9,23,266,2456924,-9999,2014,11,4,308,2456966,-9999,14,0,-9999
'-9999','21927',Brandeis University,18945,Paper Birch: 1 - 12,42.365437,-71.258598,45,MA,99,Betula,papyrifera,paper birch,Plantae,74790,paper birch-4-EDHS,471,Leaves,Falling leaves,2014,9,30,273,2456931,-9999,2014,11,20,324,2456982,-9999,22,0,-9999
'-9999','21927',Brandeis University,18945,Paper Birch: 1 - 12,42.365437,-71.258598,45,MA,99,Betula,papyrifera,paper birch,Plantae,74791,paper birch-5-EDHS,471,Leaves,Falling leaves,2014,9,30,273,2456931,-9999,2014,11,20,324,2456982,-9999,23,0,-9999
'-9999','21927',Brandeis University,18945,Paper Birch: 1 - 12,42.365437,-71.258598,45,MA,99,Betula,papyrifera,paper birch,Plantae,74792,paper birch-6-EDHS,471,Leaves,Falling leaves,2014,9,30,273,2456931,-9999,2014,11,20,324,2456982,-9999,23,0,-9999
'-9999','21878',Brandeis University,18945,Paper Birch: 1 - 12,42.365437,-71.258598,45,MA,99,Betula,papyrifera,paper birch,Plantae,75578,paper birch-10-LAMA,471,Leaves,Falling leaves,2014,10,4,277,2456935,3,2014,11,15,319,2456977,-9999,19,0,-9999
'-9999','21878',Brandeis University,18945,Paper Birch: 1 - 12,42.365437,-71.258598,45,MA,99,Betula,papyrifera,paper birch,Plantae,75579,paper birch-11-LAMA,471,Leaves,Falling leaves,2014,10,4,277,2456935,3,2014,11,15,319,2456977,-9999,19,0,-9999
'-9999','21878',Brandeis University,18945,Paper Birch: 1 - 12,42.365437,-71.258598,45,MA,99,Betula,papyrifera,paper birch,Plantae,75580,paper birch-12-LAMA,471,Leaves,Falling leaves,2014,10,4,277,2456935,3,2014,11,15,319,2456977,-9999,18,0,-9999
'-9999','21910',Brandeis University,18945,Paper Birch: 1 - 12,42.365437,-71.258598,45,MA,99,Betula,papyrifera,paper birch,Plantae,74753,paper birch-1-SALE,483,Leaves,Leaves,2014,9,23,266,2456924,-9999,2014,11,4,308,2456966,-9999,14,0,-9999
'-9999','21910',Brandeis University,18945,Paper Birch: 1 - 12,42.365437,-71.258598,45,MA,99,Betula,papyrifera,paper birch,Plantae,74754,paper birch-2-SALE,483,Leaves,Leaves,2014,9,23,266,2456924,-9999,2014,11,4,308,2456966,-9999,14,0,-9999
'-9999','21910',Brandeis University,18945,Paper Birch: 1 - 12,42.365437,-71.258598,45,MA,99,Betula,papyrifera,paper birch,Plantae,74755,paper birch-3-SALE,483,Leaves,Leaves,2014,9,23,266,2456924,-9999,2014,11,4,308,2456966,-9999,14,0,-9999
'-9999','21927',Brandeis University,18945,Paper Birch: 1 - 12,42.365437,-71.258598,45,MA,99,Betula,papyrifera,paper birch,Plantae,74790,paper birch-4-EDHS,483,Leaves,Leaves,2014,9,30,273,2456931,-9999,2014,11,14,318,2456976,4,21,0,-9999
'-9999','21927',Brandeis University,18945,Paper Birch: 1 - 12,42.365437,-71.258598,45,MA,99,Betula,papyrifera,paper birch,Plantae,74791,paper birch-5-EDHS,483,Leaves,Leaves,2014,9,30,273,2456931,-9999,2014,11,7,311,2456969,4,18,0,-9999
'-9999','21927',Brandeis University,18945,Paper Birch: 1 - 12,42.365437,-71.258598,45,MA,99,Betula,papyrifera,paper birch,Plantae,74792,paper birch-6-EDHS,483,Leaves,Leaves,2014,9,30,273,2456931,-9999,2014,11,18,322,2456980,2,22,0,-9999
'-9999','21878',Brandeis University,18945,Paper Birch: 1 - 12,42.365437,-71.258598,45,MA,99,Betula,papyrifera,paper birch,Plantae,75578,paper birch-10-LAMA,483,Leaves,Leaves,2014,9,22,265,2456923,-9999,2014,11,15,319,2456977,-9999,24,0,-9999
'-9999','21878',Brandeis University,18945,Paper Birch: 1 - 12,42.365437,-71.258598,45,MA,99,Betula,papyrifera,paper birch,Plantae,75579,paper birch-11-LAMA,483,Leaves,Leaves,2014,9,22,265,2456923,-9999,2014,11,15,319,2456977,-9999,24,0,-9999
'-9999','21878',Brandeis University,18945,Paper Birch: 1 - 12,42.365437,-71.258598,45,MA,99,Betula,papyrifera,paper birch,Plantae,75580,paper birch-12-LAMA,483,Leaves,Leaves,2014,9,22,265,2456923,-9999,2014,11,15,319,2456977,-9999,23,0,-9999
